tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30vnupre	039252_0	nu	1	39	19.9	1.55	1.5711307525634766	0.021130752563476518	345	36	6	15	15	4427	575	0.3274726867675781	0.22249603271484375	0.36658477783203125	409.1	79.6	63.9	6.2	7171.1	0.2	674.6	3911.7	79.3	2.3	35.7	5542.6	0.0	211.5	385.4	154.9	801.6	0.327	0.000	0.000	0.000	0.222	0.000	0.014	0.367	0.000	0.000	0.000	0.181	0.000	0.190	0.110	0.000	0.018
d30vnupre	039252_10	nu	1	40	21.19	1.66	1.66	0.0	348	47	2	18	18	6219	900	0.4356727600097656	0.2544975280761719	0.5281867980957031	483.0	100.1	83.9	7.2	9251.3	0.3	1072.3	5981.3	87.8	2.0	26.8	2101.0	0.0	201.7	255.0	233.6	824.0	0.436	0.000	0.000	0.000	0.254	0.000	0.029	0.528	0.000	0.000	0.000	0.001	0.000	0.153	0.027	-0.000	0.087
d30vnupre	039252_11	nu	1	41	19.112	1.47	1.470346450805664	0.00034645080566408915	415	38	0	14	14	4039	621	0.4506034851074219	0.36884307861328125	0.26862335205078125	521.6	113.5	91.4	8.9	11493.1	0.3	2039.9	3143.4	82.4	1.9	36.3	0.4	0.0	174.2	0.3	132.1	782.5	0.451	0.000	0.000	0.000	0.369	0.000	0.001	0.269	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.004	0.083
d30vnupre	039252_12	nu	1	70	48.976	2.38	2.3836898803710938	0.0036898803710938566	451	51	8	20	20	5602	1131	0.5621223449707031	0.6389999389648438	0.23389053344726562	665.7	133.7	109.8	10.3	23064.7	0.3	3198.6	5267.6	129.2	19.8	49.1	13271.4	0.0	241.7	528.9	205.4	1384.1	0.562	0.000	0.000	0.000	0.639	0.000	0.000	0.234	0.000	0.000	0.000	0.388	0.000	0.186	0.139	-0.001	0.077
d30vnupre	039252_13	nu	1	54	32.396	1.47	1.7101001739501953	0.24010017395019534	360	42	3	17	17	6784	1124	0.4140815734863281	0.27838897705078125	0.49309539794921875	447.9	103.4	80.6	8.0	11214.8	0.3	2083.3	6595.8	91.3	2.3	28.7	9651.0	0.0	206.2	326.6	217.5	845.7	0.414	0.000	0.000	0.000	0.278	0.000	0.033	0.493	0.000	0.000	0.000	0.013	0.000	0.180	0.087	0.000	0.069
d30vnupre	039252_14	nu	1	51	49.598	2.72	2.7228927612304688	0.0028927612304685546	614	47	5	20	20	6891	900	0.6804542541503906	0.5534248352050781	0.8229560852050781	800.4	164.9	131.4	14.6	26990.9	0.3	4190.5	10532.9	141.0	3.7	69.9	3103.1	0.0	216.8	371.4	415.6	1562.4	0.680	0.001	0.000	0.000	0.553	0.000	0.000	0.823	0.000	0.000	0.000	0.062	0.000	0.184	0.091	0.001	0.149
d30vnupre	039252_15	nu	1	34	30.52	2.37	2.37	0.0	465	47	5	21	21	5984	632	0.5681648254394531	0.3430824279785156	0.7405662536621094	614.2	134.3	108.9	10.6	14853.2	0.3	2175.3	8084.9	121.3	5.2	31.4	1632.8	0.0	227.6	293.5	345.7	1224.2	0.568	0.000	0.000	0.000	0.343	0.000	0.071	0.741	0.000	0.000	0.000	0.083	0.000	0.186	0.081	0.001	0.129
d30vnupre	039252_16	nu	1	63	57.362	3.31	3.439311981201172	0.12931198120117182	816	58	7	27	27	10738	1002	0.7492027282714844	0.5709915161132812	1.4135932922363281	842.4	201.8	153.9	18.3	24482.8	0.3	3490.6	18712.5	139.4	54.1	265.7	4966.6	0.0	215.0	422.7	687.6	1818.5	0.749	0.000	0.000	0.000	0.571	0.000	0.000	1.414	0.000	0.000	0.000	0.054	0.000	0.186	0.126	0.000	0.147
d30vnupre	039252_17	nu	1	46	42.526	2.8	2.8	0.0	569	53	5	27	27	9274	886	0.6172599792480469	0.3732566833496094	1.3080215454101562	719.4	153.4	116.8	11.6	16443.2	0.3	2275.7	15291.1	126.7	14.2	62.0	4002.6	0.0	223.3	305.9	613.9	1412.4	0.617	0.000	0.000	0.000	0.373	0.000	0.058	1.308	0.000	0.000	0.000	0.002	0.000	0.153	0.000	0.000	0.113
d30vnupre	039252_1	nu	1	41	38.241	2.01	2.0131683349609375	0.003168334960937713	475	38	2	14	14	5659	864	0.5923347473144531	0.4473724365234375	0.4344139099121094	694.3	144.3	121.6	12.1	22266.7	0.3	3004.0	6614.4	136.0	2.6	39.5	2697.7	0.0	186.8	325.7	203.1	1132.1	0.592	0.000	0.000	0.000	0.447	0.000	-0.000	0.434	0.000	0.000	0.000	0.001	0.000	0.165	0.093	0.000	0.119
d30vnupre	039252_2	nu	1	47	44.977	2.6	2.6001930236816406	0.00019302368164053618	522	54	9	16	16	4029	570	0.6064338684082031	0.6131019592285156	0.3842124938964844	674.8	152.8	123.0	12.6	25450.3	0.3	7146.0	5118.9	135.9	7.6	94.3	2883.2	0.0	209.1	384.1	201.0	1525.1	0.606	0.000	0.000	0.000	0.613	0.000	0.000	0.384	0.000	0.000	0.000	0.416	0.000	0.185	0.106	0.001	0.117
d30vnupre	039252_3	nu	1	29	27.189	1.95	1.95	0.0	389	48	6	14	14	3692	668	0.4629249572753906	0.30744171142578125	0.3756866455078125	526.4	111.9	91.6	8.8	12997.8	0.3	2098.5	4330.3	109.3	3.0	24.6	4572.2	0.0	212.3	358.3	153.7	1026.7	0.463	0.000	0.000	0.000	0.307	0.000	0.054	0.376	0.000	0.000	0.000	0.247	0.000	0.185	0.107	0.000	0.060
d30vnupre	039252_4	nu	1	46	43.604	1.93	1.9785118103027344	0.04851181030273444	552	56	1	17	17	6184	933	0.5930900573730469	0.49927520751953125	0.4776458740234375	671.6	154.7	112.4	11.3	28708.2	0.3	3553.0	7208.5	121.1	2.5	45.1	645.0	0.0	188.2	209.1	275.6	1066.0	0.593	0.000	0.000	0.000	0.499	0.000	0.000	0.478	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.093
d30vnupre	039252_5	nu	1	55	50.235	2.28	2.28	0.0	707	45	1	15	15	5299	729	0.6887626647949219	0.7274818420410156	0.4100151062011719	796.6	165.4	136.7	15.9	33091.6	0.3	5894.4	6822.4	136.0	3.1	70.5	338.1	0.0	183.3	247.4	277.6	1231.1	0.689	0.001	0.000	0.000	0.727	0.000	0.000	0.410	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.122
d30vnupre	039252_6	nu	1	42	36.692	2.33	2.33	0.0	579	56	7	22	22	5538	542	0.5152931213378906	0.3919944763183594	0.6428337097167969	577.3	149.4	107.2	12.5	18513.5	0.3	3720.4	7953.3	115.3	35.9	71.5	2625.0	0.0	196.9	366.4	301.4	1250.4	0.515	0.000	0.000	0.000	0.392	0.000	0.045	0.643	0.000	0.000	0.000	0.175	0.000	0.184	0.115	0.000	0.095
d30vnupre	039252_7	nu	1	28	27.276	1.87	1.87	0.0	540	48	5	15	15	4678	708	0.44901275634765625	0.3021507263183594	0.4197959899902344	515.5	113.5	83.9	9.0	12273.7	0.3	2176.8	4509.7	105.0	4.1	44.8	5126.5	0.0	202.6	402.8	183.0	962.1	0.449	0.000	0.000	0.000	0.302	0.000	0.047	0.420	0.000	0.000	0.000	0.158	0.000	0.185	0.106	0.000	0.055
d30vnupre	039252_8	nu	1	81	79.098	2.73	2.73	0.0	460	47	6	19	19	7738	935	0.6328697204589844	0.82177734375	0.5915641784667969	723.2	154.7	139.5	12.5	44441.0	0.3	14531.0	10690.8	170.7	61.8	457.0	4139.9	0.0	205.7	495.4	385.4	1544.1	0.633	0.000	0.000	0.000	0.822	0.000	0.000	0.592	0.000	0.000	0.000	0.093	0.000	0.187	0.139	0.000	0.091
d30vnupre	039252_9	nu	1	26	23.35	1.87	1.9956302642822266	0.12563026428222646	385	48	6	24	24	7077	762	0.4482574462890625	0.2522773742675781	0.63348388671875	502.2	104.3	84.4	7.9	9735.3	0.2	1455.9	6615.8	83.1	3.8	44.1	2449.0	0.0	216.7	244.1	273.8	1033.0	0.448	0.000	0.000	0.000	0.252	0.000	0.054	0.633	0.000	0.000	0.000	0.111	0.000	0.186	0.066	0.001	0.096
d30vnupre	039253_0	nu	1	22	19.356	1.72	1.8786239624023438	0.15862396240234378	445	53	6	19	19	5242	695	0.4498329162597656	0.26209259033203125	0.4513893127441406	522.4	116.5	86.3	8.2	9324.2	0.2	851.2	4753.6	98.8	18.6	99.8	1420.3	0.0	211.7	211.5	193.7	1014.3	0.450	0.001	0.000	0.000	0.262	0.000	0.028	0.451	0.000	0.000	0.000	0.196	0.000	0.186	0.060	0.001	0.097
d30vnupre	039253_10	nu	1	28	22.939	1.64	1.6920089721679688	0.05200897216796885	343	41	4	16	16	7554	1023	0.377777099609375	0.22167205810546875	0.5621566772460938	466.1	92.3	73.2	7.0	8124.5	0.2	693.2	6713.4	74.0	2.6	27.6	4646.9	0.0	216.2	366.5	241.7	782.9	0.378	0.000	0.000	0.000	0.222	0.000	0.036	0.562	0.000	0.000	0.000	0.023	0.000	0.187	0.088	0.000	0.054
d30vnupre	039253_11	nu	1	54	49.142	2.73	2.8461551666259766	0.11615516662597658	563	49	6	25	25	8033	818	0.6572914123535156	0.6380195617675781	0.9283180236816406	753.8	157.9	127.7	12.4	25958.3	0.3	3097.9	12299.4	141.8	21.7	118.4	3020.8	0.0	204.7	394.7	524.1	1535.3	0.657	0.000	0.000	0.000	0.638	0.000	0.000	0.928	0.000	0.000	0.000	0.028	0.000	0.185	0.112	0.002	0.119
d30vnupre	039253_12	nu	1	26	23.664	1.66	1.753530502319336	0.09353050231933602	424	46	4	15	15	3475	544	0.4515953063964844	0.2965202331542969	0.2915000915527344	513.0	113.4	91.5	9.0	12602.5	0.3	2403.2	2803.5	96.2	10.4	68.7	2876.1	0.0	221.2	252.4	130.5	925.9	0.452	0.001	0.000	0.000	0.297	0.000	0.068	0.292	0.000	0.000	0.000	0.143	0.000	0.184	0.070	0.001	0.098
d30vnupre	039253_13	nu	1	24	22.748	1.73	1.73	0.0	478	44	4	12	12	3827	975	0.4531059265136719	0.2792396545410156	0.25916290283203125	505.1	107.3	86.0	9.0	11051.7	0.3	1456.3	2759.3	91.4	72.8	139.1	4382.9	0.0	202.5	346.3	104.4	928.7	0.453	0.000	0.000	0.000	0.279	0.000	0.041	0.259	0.000	0.000	0.001	0.203	0.000	0.186	0.100	0.001	0.061
d30vnupre	039253_14	nu	1	34	31.133	2.04	2.110166549682617	0.07016654968261715	576	63	4	18	18	6416	780	0.5089988708496094	0.3582420349121094	0.6834220886230469	553.6	124.5	101.9	10.4	13907.6	0.3	1801.1	7936.7	127.4	14.4	44.6	3799.1	0.0	214.7	470.5	318.8	1098.3	0.509	0.000	0.000	0.000	0.358	0.000	0.003	0.683	0.000	0.000	0.000	0.026	0.000	0.186	0.120	-0.000	0.072
d30vnupre	039253_15	nu	1	35	32.172	2.08	2.08	0.0	440	56	7	17	17	6499	868	0.4379997253417969	0.29132080078125	0.561614990234375	470.6	104.1	84.8	8.7	11805.5	0.3	1835.9	6212.7	94.2	17.1	176.5	8816.1	0.0	204.6	460.8	236.0	1038.1	0.438	0.000	0.000	0.000	0.291	0.000	0.050	0.562	0.000	0.000	0.000	0.251	0.000	0.181	0.130	-0.001	0.031
d30vnupre	039253_16	nu	1	22	18.455	1.23	1.4881420135498047	0.2581420135498047	316	46	5	22	22	6807	619	0.2856788635253906	0.21721649169921875	0.5809707641601562	337.4	75.7	57.6	5.9	6062.1	0.2	436.2	7242.6	55.4	29.1	141.7	2306.9	0.0	190.1	241.9	301.9	659.4	0.286	0.003	0.000	0.000	0.217	0.000	0.000	0.581	0.000	0.000	0.000	0.000	0.000	0.153	0.068	0.002	0.035
d30vnupre	039253_17	nu	1	52	44.956	2.37	2.37	0.0	639	64	5	16	16	5662	1289	0.5694236755371094	0.3702354431152344	0.5286064147949219	632.3	139.9	110.4	11.8	16534.1	0.3	3493.2	6304.5	134.4	3.9	58.8	14482.4	0.0	209.6	540.2	220.9	1259.3	0.569	0.000	0.000	0.000	0.370	0.000	0.101	0.529	0.000	0.000	0.000	0.235	0.000	0.175	0.143	0.000	0.080
d30vnupre	039253_1	nu	1	30	28.513	1.99	2.114400863647461	0.12440086364746095	486	46	5	15	15	5101	735	0.5565834045410156	0.29564666748046875	0.417572021484375	648.8	143.1	105.0	8.8	12325.2	0.3	2353.2	4541.9	107.5	3.7	66.7	5483.8	0.0	203.8	349.7	172.3	1213.9	0.557	0.000	0.000	0.000	0.296	0.000	0.072	0.418	0.000	0.000	0.000	0.212	0.000	0.181	0.096	0.001	0.120
d30vnupre	039253_2	nu	1	67	62.746	2.6	2.6	0.0	496	58	7	19	19	6748	780	0.5742111206054688	0.711090087890625	0.5505714416503906	629.3	148.5	115.9	12.5	27518.2	0.3	6124.1	13160.7	146.1	25.7	370.0	10976.4	0.0	221.2	593.3	355.9	1459.9	0.574	0.000	0.001	0.000	0.711	0.000	0.001	0.551	0.000	0.000	0.000	0.192	0.000	0.189	0.168	0.001	0.049
d30vnupre	039253_3	nu	1	16	11.708	1.24	1.24	0.0	246	41	4	11	11	3143	632	0.28076171875	0.18738937377929688	0.18709182739257812	346.1	74.5	60.9	5.9	5866.4	0.2	541.8	1870.3	58.3	2.4	25.4	1427.0	0.0	211.6	214.3	90.2	618.0	0.281	0.001	0.000	0.000	0.187	0.000	0.014	0.187	0.000	0.000	0.000	0.130	0.000	0.188	0.054	0.001	0.051
d30vnupre	039253_4	nu	1	29	27.699	1.59	1.6584110260009766	0.06841102600097648	500	50	4	12	12	4041	626	0.41069793701171875	0.2871208190917969	0.3249092102050781	472.1	101.0	80.2	8.7	12040.8	0.3	1928.5	4449.3	95.1	78.5	189.4	6172.7	0.0	200.2	319.0	153.7	881.4	0.411	0.000	0.000	0.000	0.287	0.000	0.032	0.325	0.000	0.000	0.000	0.128	0.000	0.183	0.079	0.000	0.069
d30vnupre	039253_5	nu	1	42	40.888	2.54	2.54	0.0	598	49	4	18	18	5105	789	0.6681175231933594	0.6274604797363281	0.6064567565917969	763.3	169.2	130.5	13.6	23872.3	0.3	4088.2	7480.2	146.7	5.0	57.4	1034.8	0.0	200.9	365.7	302.7	1411.0	0.668	0.001	0.000	0.000	0.627	0.000	0.000	0.606	0.000	0.000	0.000	0.031	0.000	0.187	0.093	0.001	0.143
d30vnupre	039253_6	nu	1	43	41.516	2.29	2.29	0.0	565	53	12	28	28	9151	856	0.43674468994140625	0.2712440490722656	0.9325981140136719	482.5	112.8	92.4	10.1	11817.6	0.3	1768.0	12413.9	106.8	40.8	76.6	11872.2	0.0	213.9	379.6	445.3	1073.1	0.437	0.000	0.000	0.000	0.271	0.000	0.037	0.933	0.000	0.000	0.000	0.098	0.000	0.185	0.118	0.001	0.058
d30vnupre	039253_7	nu	1	27	23.799	1.61	1.61	0.0	441	52	3	17	17	4422	531	0.4171028137207031	0.2981414794921875	0.40143585205078125	499.0	108.3	83.4	8.8	13183.1	0.3	1194.1	4128.0	90.2	17.4	36.8	2519.0	0.0	198.1	246.5	181.1	852.8	0.417	0.000	0.000	0.000	0.298	0.000	0.001	0.401	0.000	0.000	0.000	0.011	0.000	0.186	0.068	0.001	0.081
d30vnupre	039253_8	nu	1	50	48.76	3.09	3.09234619140625	0.002346191406250142	568	49	13	25	25	7791	745	0.6841659545898438	0.39472198486328125	0.9184837341308594	785.0	161.5	128.4	13.2	20135.4	0.3	2980.2	11105.3	161.0	84.4	163.4	9279.1	0.0	215.0	515.4	387.6	1686.1	0.684	0.001	0.000	0.000	0.395	0.000	0.110	0.918	0.000	0.000	0.000	0.364	0.000	0.188	0.144	0.000	0.107
d30vnupre	039253_9	nu	1	39	37.434	2.26	2.26	0.0	517	47	4	14	14	4444	596	0.5913276672363281	0.540679931640625	0.4320182800292969	643.3	144.2	116.8	11.6	20201.4	0.3	3931.5	7008.6	139.3	5.6	46.9	2368.7	0.0	216.7	416.4	207.7	1233.1	0.591	0.000	0.000	0.000	0.541	0.000	0.001	0.432	0.000	0.000	0.000	0.115	0.000	0.186	0.122	0.001	0.102
d30vnupre	039349_0	nu	1	13	11.124	0.97	1.0095024108886719	0.0395024108886719	231	29	3	12	12	3317	1017	0.18930816650390625	0.16876602172851562	0.20772171020507812	256.4	54.3	57.6	6.0	4916.5	0.2	542.4	2049.0	42.6	2.2	19.5	2100.0	0.0	185.7	167.3	90.5	432.7	0.189	0.000	0.000	0.000	0.169	0.000	0.000	0.208	0.000	0.000	0.000	0.037	0.000	0.183	0.044	-0.001	0.038
d30vnupre	039349_10	nu	1	22	16.349	0.99	1.3030624389648438	0.31306243896484376	276	24	3	7	7	2873	882	0.3201713562011719	0.22591781616210938	0.18527603149414062	389.0	80.0	63.8	6.7	8049.1	0.2	1035.8	1975.6	70.7	2.7	18.4	3158.6	0.0	192.4	227.5	81.7	650.4	0.320	0.000	0.000	0.000	0.226	0.000	0.025	0.185	0.000	0.000	0.000	0.094	0.000	0.184	0.058	0.000	0.067
d30vnupre	039349_11	nu	1	20	15.305	0.87	1.1336326599121094	0.2636326599121094	183	24	6	11	11	3098	538	0.18925094604492188	0.17383575439453125	0.2191314697265625	229.8	51.5	41.1	4.0	5494.1	0.2	854.1	2532.7	59.2	1.4	12.9	4704.7	0.0	196.3	266.1	103.1	490.9	0.189	0.001	0.000	0.000	0.174	0.000	0.013	0.219	0.000	0.000	0.000	0.129	0.000	0.185	0.075	0.001	0.004
d30vnupre	039349_12	nu	1	20	18.014	1.08	1.2348651885986328	0.15486518859863274	215	30	8	15	15	3191	460	0.21940231323242188	0.3439903259277344	0.07484054565429688	277.7	60.7	51.3	5.0	6369.9	0.2	926.2	2516.1	54.5	9.2	24.6	6213.4	0.0	194.0	334.1	130.6	579.6	0.219	0.001	0.000	0.000	0.344	0.000	0.000	0.075	0.000	0.000	0.000	0.166	0.000	0.189	0.095	0.001	0.003
d30vnupre	039349_13	nu	1	14	10.894	0.72	1.0154342651367188	0.2954342651367188	190	28	5	11	11	2965	495	0.17615890502929688	0.1534423828125	0.1661224365234375	228.0	49.6	40.1	3.6	3755.1	0.2	294.1	1831.7	48.6	1.9	6.3	3447.4	0.0	190.3	261.4	82.1	440.0	0.176	0.002	0.000	0.000	0.153	0.000	0.000	0.166	0.000	0.000	0.000	0.107	0.000	0.188	0.067	0.001	0.011
d30vnupre	039349_14	nu	1	14	9.107	0.67	1.0022735595703125	0.33227355957031246	185	31	1	9	9	2607	589	0.24507904052734375	0.17710494995117188	0.17845916748046875	308.0	63.6	51.1	4.5	5198.4	0.2	469.6	1744.0	60.0	5.9	15.9	117.2	0.0	176.1	92.3	81.9	493.1	0.245	0.000	0.000	0.000	0.177	0.000	0.000	0.178	0.000	0.000	0.000	0.000	0.000	0.166	0.021	0.000	0.071
d30vnupre	039349_15	nu	1	18	13.978	1.32	1.3220691680908203	0.0020691680908202503	204	32	8	14	14	3744	905	0.24363327026367188	0.17433929443359375	0.21377944946289062	300.6	64.9	50.9	4.4	5952.2	0.2	557.3	2233.5	59.7	12.9	183.6	3093.4	0.0	193.3	241.6	92.6	640.2	0.244	0.000	0.000	0.000	0.174	0.000	0.009	0.214	0.000	0.000	0.001	0.249	0.000	0.189	0.067	0.001	0.032
d30vnupre	039349_16	nu	1	18	14.401	0.87	1.165313720703125	0.295313720703125	234	38	2	12	12	3239	840	0.2730903625488281	0.2397003173828125	0.2150726318359375	324.2	73.5	57.8	5.9	8207.7	0.2	1423.2	2384.4	65.0	1.9	40.2	419.7	0.0	182.0	177.6	111.1	578.2	0.273	0.000	0.000	0.000	0.240	0.000	0.000	0.215	0.000	0.000	0.000	0.003	0.000	0.184	0.037	0.001	0.069
d30vnupre	039349_17	nu	1	8	6.631	0.77	0.772125244140625	0.0021252441406249822	190	38	3	9	9	2007	424	0.11371994018554688	0.11882400512695312	0.10746002197265625	164.3	39.3	30.9	3.5	2898.3	0.2	318.5	1243.8	38.5	12.6	32.7	1021.1	0.0	177.3	115.3	55.3	328.9	0.114	0.003	0.000	0.000	0.119	0.000	0.000	0.107	0.000	0.000	0.000	0.036	0.000	0.187	0.029	0.001	0.027
d30vnupre	039349_18	nu	1	26	22.524	1.79	1.79	0.0	229	40	11	27	27	7197	617	0.2972602844238281	0.18737411499023438	0.802215576171875	341.0	74.6	60.7	5.4	6623.3	0.2	505.7	9033.6	76.8	2.2	16.2	3761.2	0.0	199.5	303.8	365.9	772.2	0.297	0.000	0.000	0.000	0.187	0.000	0.018	0.802	0.000	0.000	0.000	0.045	0.000	0.185	0.088	0.001	0.021
d30vnupre	039349_19	nu	1	14	7.807	0.82	0.8527908325195312	0.0327908325195313	197	25	3	10	10	2368	731	0.13889694213867188	0.12322616577148438	0.14214706420898438	248.5	69.3	33.5	3.4	3420.6	0.2	372.8	1478.1	40.5	7.4	33.1	1186.1	0.0	182.4	118.4	64.8	357.3	0.139	0.004	0.000	0.000	0.123	0.000	0.005	0.142	0.000	0.000	0.000	0.036	0.000	0.186	0.030	0.001	0.036
d30vnupre	039349_1	nu	1	12	4.619	0.4	0.6287689208984375	0.22876892089843748	150	30	2	8	8	1938	488	0.0666961669921875	0.07312393188476562	0.08266448974609375	115.2	27.1	20.7	2.1	1723.2	0.2	120.2	780.6	26.6	1.3	8.9	1087.7	0.0	205.3	127.0	56.6	229.5	0.067	0.001	0.000	0.000	0.073	0.000	0.004	0.083	0.000	0.000	0.000	0.020	0.000	0.187	0.027	0.000	0.018
d30vnupre	039349_20	nu	1	19	11.453	0.78	1.0740947723388672	0.29409477233886716	214	40	7	13	13	4102	612	0.1504669189453125	0.11367034912109375	0.2526359558105469	205.4	45.6	34.7	3.6	3417.3	0.2	267.3	2854.4	45.5	20.3	11.2	3279.9	0.0	201.4	324.7	113.9	421.1	0.150	0.004	0.000	0.000	0.114	0.000	0.013	0.253	0.000	0.000	0.000	0.123	0.000	0.190	0.081	0.001	0.001
d30vnupre	039349_21	nu	1	25	19.306	1.25	1.2709522247314453	0.020952224731445312	225	26	3	18	18	4749	668	0.24010848999023438	0.1952362060546875	0.4830894470214844	306.8	62.4	49.6	4.7	6338.1	0.2	711.9	5664.7	64.7	3.7	18.9	4503.6	0.0	180.2	347.8	235.0	540.3	0.240	0.000	0.000	0.000	0.195	0.000	0.000	0.483	0.000	0.000	0.000	0.001	0.000	0.153	0.036	0.000	0.020
d30vnupre	039349_22	nu	1	39	32.588	1.76	1.7657279968261719	0.005727996826171866	268	39	8	18	18	6639	735	0.2927284240722656	0.198760986328125	0.587127685546875	369.5	82.0	67.1	6.0	6927.0	0.2	562.1	7738.4	72.8	26.1	42.3	14523.1	0.0	206.0	530.9	263.2	760.9	0.293	0.001	0.000	0.000	0.199	0.000	0.005	0.587	0.000	0.000	0.000	0.186	0.000	0.185	0.162	0.000	0.005
d30vnupre	039349_23	nu	1	27	17.308	0.96	1.2562084197998047	0.2962084197998047	246	29	3	17	17	4347	534	0.2690620422363281	0.19920730590820312	0.34088134765625	351.5	79.4	62.7	6.0	6661.8	0.2	727.4	3825.3	81.2	1.7	22.6	4020.4	0.0	196.7	247.1	154.6	579.6	0.269	0.000	0.000	0.000	0.199	0.000	0.005	0.341	0.000	0.000	0.000	0.007	0.000	0.185	0.065	0.001	0.040
d30vnupre	039349_24	nu	1	17	11.368	1.09	1.1191654205322266	0.029165420532226483	234	44	6	17	17	4884	750	0.17414474487304688	0.157623291015625	0.3087348937988281	280.6	48.3	37.9	3.9	4084.1	0.2	357.7	3861.4	43.3	3.0	10.2	1449.5	0.0	188.4	205.7	142.6	447.1	0.174	0.003	0.000	0.000	0.158	0.000	0.000	0.309	0.000	0.000	0.000	0.063	0.000	0.188	0.059	0.001	0.024
d30vnupre	039349_25	nu	1	23	18.691	1.42	1.4923286437988281	0.0723286437988282	266	36	3	17	17	6089	824	0.3606414794921875	0.21552658081054688	0.43228912353515625	475.0	89.1	70.7	6.1	8959.3	0.2	839.4	4913.5	82.1	29.6	272.9	1233.9	0.0	191.0	214.2	201.2	740.2	0.361	0.000	0.000	0.000	0.216	0.000	0.029	0.432	0.000	0.000	0.000	0.000	0.000	0.183	0.058	0.001	0.071
d30vnupre	039349_26	nu	1	41	36.238	1.64	1.6403388977050781	0.0003388977050782227	227	36	6	19	19	5820	946	0.3194160461425781	0.2585868835449219	0.48958587646484375	402.7	90.2	66.8	6.5	9999.8	0.3	2147.9	8145.4	84.5	52.1	16.8	13195.2	0.0	196.5	338.9	230.5	784.4	0.319	0.000	0.000	0.000	0.259	0.000	0.034	0.490	0.000	0.000	0.000	0.093	0.000	0.179	0.096	0.001	0.027
d30vnupre	039349_27	nu	1	21	16.055	1.3	1.3028335571289062	0.0028335571289062056	202	33	4	18	18	5516	579	0.24860382080078125	0.18423843383789062	0.4805564880371094	340.4	61.5	49.9	4.0	5201.0	0.2	501.0	5267.3	55.3	403.1	878.9	1841.6	0.0	179.0	146.9	212.1	589.2	0.249	0.000	0.001	0.000	0.184	0.000	0.000	0.481	0.000	0.000	0.000	0.000	0.000	0.152	0.035	0.001	0.058
d30vnupre	039349_28	nu	1	45	38.99	2.51	2.51	0.0	409	39	6	17	17	5617	1114	0.5961112976074219	0.3069496154785156	0.8332786560058594	676.7	144.0	114.7	10.3	16589.1	0.3	1784.8	9488.5	138.4	20.9	99.0	6795.2	0.0	212.1	518.3	365.3	1386.4	0.596	0.000	0.000	0.000	0.307	0.000	0.060	0.833	0.000	0.000	0.000	0.139	0.000	0.187	0.153	0.000	0.064
d30vnupre	039349_29	nu	1	25	18.657	1.2	1.2027549743652344	0.0027549743652344194	212	34	5	14	14	5379	1098	0.19755935668945312	0.17534255981445312	0.3381843566894531	255.5	56.5	44.2	4.2	5001.7	0.2	317.2	3982.0	51.7	14.6	176.7	7298.9	0.0	198.8	341.1	157.5	498.8	0.198	0.002	0.000	0.000	0.175	0.000	0.000	0.338	0.000	0.000	0.000	0.056	0.000	0.187	0.103	-0.001	0.001
d30vnupre	039349_2	nu	1	13	8.758	0.66	0.9173202514648438	0.2573202514648437	235	28	5	10	10	2056	593	0.15235519409179688	0.12297821044921875	0.122955322265625	191.3	45.9	35.3	3.7	3789.0	0.2	469.3	1288.0	47.1	8.4	72.6	1818.8	0.0	185.1	147.3	63.2	401.2	0.152	0.003	0.000	0.000	0.123	0.000	0.018	0.123	0.000	0.000	0.000	0.099	0.000	0.187	0.041	0.000	0.027
d30vnupre	039349_30	nu	1	35	31.251	1.7	1.7	0.0	246	39	6	16	16	6212	714	0.29726409912109375	0.24372100830078125	0.5940284729003906	335.0	73.1	58.2	5.4	8095.9	0.2	1038.6	6637.6	70.1	40.9	236.8	12467.0	0.0	218.5	519.5	258.3	728.5	0.297	0.000	0.000	0.000	0.244	0.000	0.001	0.594	0.000	0.000	-0.000	0.074	0.000	0.186	0.152	0.001	0.004
d30vnupre	039349_31	nu	1	32	30.323	1.45	1.5722846984863281	0.12228469848632817	196	35	5	18	18	7690	931	0.2899589538574219	0.18202590942382812	0.6800880432128906	319.5	75.0	59.0	5.0	6317.6	0.2	482.6	8160.7	65.9	2.2	7.8	12986.9	0.0	184.1	364.5	300.4	680.0	0.290	0.000	0.000	0.000	0.182	0.000	0.010	0.680	0.000	0.000	0.000	0.000	0.000	0.153	0.108	0.001	0.003
