tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30hnupre	029107_10	nu	1	36	30.671	2.37	2.37	0.0	119	89	4	22	22	5605	777	0.3146400451660156	0.207122802734375	1.4307785034179688	339.7	70.8	53.3	0.0	8953.9	0.2	1963.6	12380.8	114.7	467.8	1377.2	2533.9	0.0	178.3	226.7	644.0	697.8	0.315	0.000	0.000	0.000	0.207	0.000	0.073	1.431	0.000	0.001	0.000	0.000	0.000	0.153	0.000	0.000	0.003
d30hnupre	029107_11	nu	1	30	24.868	1.78	1.7837905883789062	0.0037905883789062234	79	57	6	21	21	6595	796	0.2194061279296875	0.21287155151367188	0.8622894287109375	229.0	49.3	36.3	0.0	6844.6	0.2	1278.8	9115.0	86.2	186.6	554.5	4399.9	0.0	189.1	326.1	364.2	609.0	0.219	0.000	0.000	0.000	0.213	0.000	0.044	0.862	0.000	0.000	0.000	-0.024	0.000	0.173	0.056	0.000	0.052
d30hnupre	029107_12	nu	1	240	234.989	4.34	4.34	0.0	92	69	8	27	27	10819	1181	0.4654350280761719	0.3448905944824219	3.1311988830566406	480.6	97.8	74.8	0.0	17779.5	0.2	3140.3	32168.8	170.2	397.1	1213.5	174329.9	0.0	236.6	1011.5	1430.0	1277.6	0.465	0.000	0.000	0.000	0.345	0.000	0.054	3.131	0.000	0.000	-0.000	0.002	0.000	0.153	0.000	0.000	0.001
d30hnupre	029107_13	nu	1	28	24.958	2.27	2.276630401611328	0.006630401611328107	87	60	2	16	16	6602	977	0.2861824035644531	0.22676467895507812	1.379241943359375	316.9	62.7	46.7	0.0	9014.1	0.2	1390.3	10851.8	102.0	114.6	125.4	805.4	0.0	169.4	176.1	579.5	560.0	0.286	0.000	0.000	0.000	0.227	0.000	0.043	1.379	0.001	0.000	0.000	0.000	0.000	0.153	0.000	0.000	0.002
d30hnupre	029107_14	nu	1	50	45.745	2.53	2.53	0.0	97	66	3	23	23	7633	955	0.2790679931640625	0.24250030517578125	1.60919189453125	288.3	59.9	43.2	0.0	8166.7	0.2	1507.1	15445.7	105.5	0.8	8.2	17085.2	0.0	203.3	679.4	695.8	678.6	0.279	0.000	0.000	0.000	0.243	0.000	0.052	1.609	0.000	0.000	0.000	-0.017	0.000	0.159	0.015	0.000	0.000
d30hnupre	029107_15	nu	1	67	61.964	4.75	4.752368927001953	0.002368927001953125	102	62	2	29	29	10719	989	0.5520515441894531	0.36286163330078125	3.3704376220703125	540.0	113.7	84.6	0.0	21475.5	0.2	3665.9	27306.5	197.6	1.2	19.9	4055.6	0.0	178.8	384.6	1584.7	1237.6	0.552	0.000	0.000	0.000	0.363	0.000	0.115	3.370	0.000	0.000	0.000	0.000	0.000	0.153	0.000	0.000	0.000
d30hnupre	029107_16	nu	1	86	78.791	4.39	4.390392303466797	0.00039230346679719474	102	75	8	33	33	11286	962	0.5298957824707031	0.3294525146484375	3.093280792236328	513.2	108.8	82.2	0.0	14942.0	0.2	2588.4	31017.6	176.7	54.5	299.5	24127.8	0.0	200.7	710.6	1398.1	1330.8	0.530	0.000	0.000	0.000	0.329	0.000	0.086	3.093	0.000	0.000	0.000	0.001	0.000	0.152	0.000	0.000	0.000
d30hnupre	029107_17	nu	1	24	19.815	1.91	1.91	0.0	105	79	2	14	14	5679	979	0.2243804931640625	0.21221923828125	1.0809516906738281	249.0	54.6	38.8	0.0	7362.0	0.2	1372.6	8572.1	89.2	0.9	12.5	216.1	0.0	169.0	121.4	475.7	515.3	0.224	0.000	0.000	0.000	0.212	0.000	0.045	1.081	0.000	0.000	0.000	0.000	0.000	0.153	0.000	0.003	-0.001
d30hnupre	029107_18	nu	1	106	100.796	6.14	6.14	0.0	105	70	7	34	34	16249	1068	0.5699272155761719	0.4440040588378906	4.634075164794922	521.9	118.3	84.9	0.0	21748.0	0.2	4931.3	48895.5	218.1	4.8	50.1	18349.3	0.0	215.2	627.8	1973.6	1614.9	0.570	0.000	0.000	0.000	0.444	0.000	0.124	4.634	0.000	0.000	0.000	0.001	0.000	0.153	0.000	0.000	0.002
d30hnupre	029107_19	nu	1	40	38.69	1.83	1.8436813354492188	0.013681335449218679	94	66	4	17	17	6384	1003	0.22901535034179688	0.20773696899414062	0.9767723083496094	243.5	53.5	42.4	0.0	6850.4	0.2	1213.0	9642.5	99.5	48.8	197.6	17840.2	0.0	194.3	594.6	411.7	573.2	0.229	0.001	0.000	0.000	0.208	0.000	0.040	0.977	0.000	0.000	0.000	0.001	0.000	0.152	0.051	0.000	0.001
