# doc pdvd/50 r2 d51_dqdx_rr_apa.py det=pdvd ref=stm/pdvd_ref_dqdx_045.json status=0 max_abs_x=305 low_thr=21586 (0.40 x plateau 53965.5) complete_max_flow=0.05 files=120
det	event	block	cluster	status	npts	nkept	ngood	length	len_kept	pts_per_cm	kink	exit_L	left_L	has_left	f_low	rrmin	rrmax	reach	nbins	contrast	k_muon	shape_muon	k_proton	shape_proton	best	med_chi2	doc55	complete	n_u0	n_u1	med_0_1	med_1_2	med_2_3	med_3_5	med_5_7	med_7_10	med_10_15	med_15_20	med_20_30	med_30_40	med_40_60	n_0_1	n_1_2	n_2_3	n_3_5	n_5_7	n_7_10	n_10_15	n_15_20	n_20_30	n_30_40	n_40_60
pdvd	039349_19_d51vstm	560	56	0	33	33	33	20.4505	20.4505	1.6137	33	21.0505	0.0000	0	0.0000	0.0000	20.4505	0	5	nan	0.7078	0.1597	0.4131	0.1663	muon	1.5123	0	0	0	33	nan	nan	nan	48583	52183	52775	54817	53937	nan	nan	nan	2	2	2	3	3	5	7	8	1	0	0
pdvd	039349_1_d51vstm	520	52	0	116	113	71	83.3343	81.2399	0.8740	112	81.2847	2.6497	1	0.0000	0.0000	44.5664	1	8	1.0127	0.9413	0.2339	0.5693	0.1990	proton	1.4099	0	1	0	71	nan	nan	nan	66034	110895	83360	68347	67630	58133	42328	36416	2	2	1	4	3	5	8	8	15	16	7
pdvd	039349_1_d51vstm	620	62	0	469	469	416	321.5876	321.5876	1.2936	469	321.6667	0.0000	0	0.0529	0.0000	281.5400	1	8	1.2364	0.5296	0.5362	0.3203	0.5700	muon	1.4311	0	0	0	416	nan	nan	nan	22121	15121	42522	49325	43611	36504	46300	49089	2	2	2	3	3	4	7	8	16	15	31
pdvd	039349_20_d51vstm	290	29	0	166	166	99	107.2336	107.2336	0.9232	166	107.8336	0.0000	0	0.1818	0.0000	64.3210	1	8	0.3804	0.6050	0.5207	0.3659	0.5445	muon	1.8118	0	0	99	0	nan	nan	nan	38523	18967	56418	59173	55723	18868	55307	51896	2	1	1	3	3	4	7	8	16	14	32
pdvd	039349_20_d51vstm	320	32	0	517	517	471	338.3427	338.3427	1.3921	517	338.9427	0.0000	0	0.0149	31.1353	338.3427	0	2	nan	1.1953	0.0562	0.7850	0.0864	muon	1.4114	0	1	471	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	63914	69447	0	0	0	0	0	0	0	0	0	14	32
pdvd	039349_20_d51vstm	410	41	0	63	63	63	39.2553	39.2553	1.6049	63	39.8553	0.0000	0	0.1429	0.0000	39.2553	1	7	0.8321	0.6390	0.5915	0.3803	0.6029	muon	5.3167	0	0	63	0	nan	nan	nan	13923	74700	59622	40994	57625	42478	52204	nan	2	2	2	3	3	5	8	8	16	14	0
pdvd	039349_20_d51vstm	730	73	0	441	441	369	284.4521	284.4521	1.2972	441	284.9850	0.0000	0	0.0434	0.0000	239.0150	1	8	0.6666	0.6361	0.5576	0.3847	0.5856	muon	1.2958	0	1	0	369	nan	nan	nan	51298	110526	16235	25481	32568	48425	52120	57061	2	2	1	4	3	4	8	7	15	16	31
pdvd	039349_20_d51vstm	770	77	0	225	225	214	141.6402	141.6402	1.5109	225	142.2402	0.0000	0	0.0981	0.0000	134.7392	1	8	0.7471	0.5602	0.5328	0.3388	0.5626	muon	1.4683	0	0	0	214	nan	nan	nan	33179	49211	49543	33001	11037	48735	52588	52684	2	1	1	4	3	5	8	9	16	16	33
pdvd	039349_20_d51vstm	790	79	0	507	504	445	326.6401	325.0859	1.3689	503	324.2493	2.2012	1	0.0539	0.0000	286.2547	1	8	1.0298	0.6150	0.1775	0.3720	0.2188	muon	1.2000	0	0	0	445	nan	nan	nan	46815	40918	41664	41137	37834	46032	30838	47624	2	2	1	4	3	5	6	8	17	16	30
pdvd	039349_20_d51vstm	800	80	0	66	62	0	41.2416	38.5538	0.0000	61	38.5050	3.3366	1	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.8277	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_21_d51vstm	260	26	0	613	613	613	394.6402	394.6402	1.5533	613	395.1326	0.0000	0	0.0669	0.0000	394.6402	1	8	0.2969	0.5778	0.5031	0.3495	0.5298	muon	2.2561	0	0	613	0	nan	nan	nan	19561	21533	57428	53774	46814	41899	45161	44224	2	2	2	3	3	5	8	7	15	15	33
pdvd	039349_21_d51vstm	510	51	0	308	289	289	199.9156	187.0644	1.5449	288	186.7128	13.6240	1	0.0554	0.0000	187.0644	1	7	1.4182	0.8011	0.2589	0.4872	0.2831	muon	1.8484	0	0	0	289	nan	nan	nan	nan	34501	63548	65376	50812	55313	50265	48350	2	1	2	2	3	6	7	7	15	15	31
pdvd	039349_22_d51vstm	220	22	0	109	107	107	69.0379	67.9118	1.5756	106	67.7344	1.9035	1	0.0093	0.0000	67.9118	1	8	2.0972	1.0130	0.1909	0.6127	0.2028	muon	1.8103	0	1	107	0	nan	nan	nan	69033	117937	65985	56114	70666	61026	65129	53741	2	1	2	3	3	5	8	7	15	17	32
pdvd	039349_22_d51vstm	280	28	0	469	469	401	299.5694	299.5694	1.3386	469	299.5358	0.0000	0	0.0025	0.0000	255.6449	1	8	0.9568	0.8811	0.1868	0.5329	0.2259	muon	1.8172	0	1	401	0	nan	nan	nan	53101	58061	63707	60840	59623	61634	58560	57938	2	2	2	3	3	4	8	8	17	15	31
pdvd	039349_22_d51vstm	390	39	0	338	314	253	225.1227	209.2136	1.2093	313	200.9370	16.5230	1	0.1225	0.0000	169.1745	1	8	0.2605	0.6607	0.4624	0.3996	0.4693	muon	1.3528	0	0	0	253	nan	nan	nan	18861	58449	68705	58716	52795	53442	29453	40316	2	2	2	3	3	4	8	8	16	16	20
pdvd	039349_22_d51vstm	410	41	0	275	275	181	169.9659	169.9659	1.0649	275	168.0478	0.0000	0	0.0000	0.0000	111.0483	1	8	1.8679	1.0820	0.0400	0.6544	0.0543	muon	1.4924	0	1	0	181	nan	nan	nan	100178	82870	76851	74471	72925	64539	61156	56329	2	2	2	3	3	5	9	8	16	17	33
pdvd	039349_22_d51vstm	450	45	0	496	496	493	316.3184	316.3184	1.5586	496	317.0354	0.0000	0	0.0609	0.0000	316.3184	1	8	1.1304	0.5648	0.4523	0.3416	0.4723	muon	1.8540	0	0	0	493	nan	nan	nan	44046	58030	44309	44388	11475	37452	45046	43643	2	1	2	3	4	4	9	8	15	17	32
pdvd	039349_22_d51vstm	560	56	0	87	87	86	56.9124	56.9124	1.5111	87	57.5124	0.0000	0	0.1047	0.0000	56.9124	1	8	2.2726	0.9494	0.0831	0.5742	0.0534	proton	1.1772	1	0	0	86	nan	nan	nan	82264	77286	76060	70962	59619	55960	54891	43103	2	2	1	4	3	5	8	8	15	13	25
pdvd	039349_22_d51vstm	630	63	0	668	650	650	440.6186	429.3878	1.5138	649	420.9527	11.9210	1	0.0338	0.0000	429.3878	1	8	1.3331	1.0607	0.0877	0.6416	0.1376	muon	1.5097	0	1	254	396	nan	nan	nan	82793	81788	74251	67101	67318	63134	68316	67116	2	2	1	3	3	5	8	8	15	14	30
pdvd	039349_22_d51vstm	640	64	0	731	731	668	481.8444	481.8444	1.3863	731	474.6750	0.0000	0	0.0404	0.0000	441.1634	1	8	2.0917	1.2057	0.0973	0.7292	0.0796	proton	1.2046	1	1	111	557	nan	nan	nan	98974	114098	94486	85117	76518	73697	57013	62753	2	1	1	3	3	5	6	8	16	15	32
pdvd	039349_23_d51vstm	280	28	0	437	437	360	282.5580	282.5580	1.2741	437	282.8841	0.0000	0	0.0444	0.0000	233.7005	1	8	0.9081	0.9788	0.3382	0.5920	0.3760	muon	2.4498	0	1	360	0	nan	nan	nan	61915	63491	59740	57306	53103	63289	124159	61524	2	2	1	4	3	5	7	8	15	13	32
pdvd	039349_23_d51vstm	430	43	0	242	242	216	151.3588	151.3588	1.4271	242	151.9588	0.0000	0	0.3380	0.0000	151.3588	1	8	0.7686	0.3401	1.1300	0.2057	1.1310	muon	3.8134	0	0	0	216	nan	nan	nan	67439	14430	3587	20636	57085	55582	66851	4810	2	1	2	3	3	5	8	8	15	7	17
pdvd	039349_23_d51vstm	540	54	0	268	248	185	174.3927	161.9214	1.1425	247	161.9542	13.0385	1	0.0378	0.0000	120.9826	1	7	2.3379	0.9492	0.0485	0.5772	0.0311	proton	1.2765	1	1	0	185	nan	nan	nan	nan	80269	72790	67889	57725	54546	53291	48213	2	1	2	2	3	5	7	8	16	17	32
pdvd	039349_24_d51vstm	190	19	0	453	453	453	298.8793	298.8793	1.5157	453	299.4793	0.0000	0	0.0044	0.0000	298.8793	1	8	2.0987	1.1280	0.0761	0.6822	0.0501	proton	1.4960	1	1	453	0	nan	nan	nan	105844	91423	97422	76601	69036	65234	58107	56901	2	2	1	3	3	4	9	8	14	15	30
pdvd	039349_24_d51vstm	210	21	0	56	56	56	60.0345	60.0345	0.9328	56	60.6345	0.0000	0	0.5536	0.0000	60.0345	1	7	5.4256	0.2280	0.4721	0.1369	0.5010	muon	3.9788	0	0	56	0	nan	nan	nan	24012	6927	13887	23111	17341	11353	nan	22132	2	2	1	3	3	5	8	8	6	0	17
pdvd	039349_24_d51vstm	230	23	0	141	141	77	91.2904	91.2904	0.8435	141	91.8904	0.0000	0	0.0130	0.0000	49.2603	1	8	0.6003	0.8838	0.1216	0.5345	0.1554	muon	1.4851	0	1	77	0	nan	nan	nan	63785	65533	57179	69728	61239	50781	54747	53820	2	1	2	3	3	4	8	7	16	16	15
pdvd	039349_24_d51vstm	350	35	0	101	101	101	64.4178	64.4178	1.5679	101	65.0178	0.0000	0	0.0297	0.0000	64.4178	1	8	1.1268	0.9499	0.1456	0.5745	0.1435	proton	1.4288	0	1	101	0	nan	nan	nan	90548	105544	61250	55691	55563	55941	57000	47068	2	2	1	3	3	3	8	9	15	16	32
pdvd	039349_24_d51vstm	510	51	0	106	106	76	68.3907	68.3907	1.1113	106	68.9907	0.0000	0	0.0395	0.0000	47.9452	1	8	1.0262	0.7482	0.1753	0.4525	0.2132	muon	1.2064	0	1	0	76	nan	nan	nan	48954	50757	62549	50151	40680	49993	52366	48544	2	2	1	3	3	5	8	9	15	16	12
pdvd	039349_24_d51vstm	580	58	0	158	158	158	102.0500	102.0500	1.5483	158	102.6500	0.0000	0	0.0506	0.0000	102.0500	1	8	0.9348	0.7311	0.3365	0.4422	0.3403	muon	1.4361	0	0	0	158	nan	nan	nan	46316	79028	50281	61758	50868	49272	20471	57384	2	2	2	3	3	4	7	8	16	15	32
pdvd	039349_25_d51vstm	370	37	0	321	321	256	209.6021	209.6021	1.2214	321	207.1203	0.0000	0	0.0234	0.0000	168.6794	1	8	0.8515	0.6548	0.2834	0.3960	0.3167	muon	1.1885	0	1	0	256	nan	nan	nan	58732	44171	45432	46462	22072	50131	46760	48915	2	2	2	3	3	4	8	3	17	16	30
pdvd	039349_25_d51vstm	430	43	0	151	151	148	123.9796	123.9796	1.1937	151	124.5796	0.0000	0	0.2297	0.0000	94.0236	1	8	0.5505	0.4522	0.3017	0.2735	0.3359	muon	2.3500	0	0	0	148	nan	nan	nan	27240	43394	20987	22808	35147	33371	36416	29670	2	2	2	3	3	5	7	8	17	14	33
pdvd	039349_25_d51vstm	470	47	0	366	366	310	239.8910	239.8910	1.2923	366	240.4910	0.0000	0	0.1806	0.0000	204.6986	1	8	2.6837	0.6243	0.2020	0.3776	0.2208	muon	2.1030	0	0	0	310	nan	nan	nan	78750	50226	40647	39792	27001	38669	33965	41707	2	2	1	3	4	4	7	7	16	15	31
pdvd	039349_25_d51vstm	480	48	0	134	134	97	121.2340	121.2340	0.8001	134	121.8340	0.0000	0	0.8763	0.0000	60.1385	1	8	0.9295	0.1359	0.4967	0.0822	0.5341	muon	1.7179	0	0	0	97	nan	nan	nan	4216	8601	9258	11576	6508	11510	12890	12716	2	2	1	3	3	5	7	8	15	17	33
pdvd	039349_26_d51vstm	160	16	0	305	305	247	196.7656	196.7656	1.2553	305	197.3656	0.0000	0	0.0364	0.0000	159.0437	1	8	0.8440	0.9028	0.2567	0.5460	0.2817	muon	1.3481	0	1	247	0	nan	nan	nan	63097	45404	59206	94509	58017	61191	54909	57940	2	2	2	3	3	5	8	8	15	16	29
pdvd	039349_26_d51vstm	180	18	0	105	105	93	69.5100	69.5100	1.3379	105	70.1100	0.0000	0	0.0538	0.0000	62.4391	1	8	0.3300	0.8568	0.1413	0.5182	0.1877	muon	1.4220	0	0	93	0	nan	nan	nan	67071	62517	59422	57296	43817	58111	55608	58960	2	1	2	3	3	4	8	8	14	15	29
pdvd	039349_26_d51vstm	340	34	0	195	193	192	121.1960	120.1343	1.5982	192	120.1789	1.6171	1	0.3958	0.0000	120.1343	1	8	2.9601	0.5468	0.6247	0.3307	0.6258	muon	2.7631	0	0	0	192	nan	nan	nan	76390	77793	72594	21907	12688	34752	14300	55019	2	2	2	3	3	5	8	6	16	16	32
pdvd	039349_26_d51vstm	400	40	0	61	43	43	38.5406	27.4969	1.5638	42	27.5093	11.6313	1	0.0930	0.0000	27.4969	1	6	0.3550	0.8820	0.4643	0.5190	0.4707	muon	1.4466	0	0	0	43	nan	nan	nan	28088	94638	78086	67240	62538	71239	nan	nan	2	2	1	3	4	4	7	8	12	0	0
pdvd	039349_26_d51vstm	510	51	0	273	273	273	176.9585	176.9585	1.5427	273	177.5585	0.0000	0	0.0916	0.0000	176.9585	1	8	1.2236	0.5413	0.5512	0.3274	0.5691	muon	2.9626	0	0	0	273	nan	nan	nan	58174	46473	45763	45603	8313	31977	42515	47396	2	2	1	3	3	5	7	9	14	17	30
pdvd	039349_26_d51vstm	590	59	0	945	945	888	620.3020	620.3020	1.4316	945	614.4350	0.0000	0	0.0529	0.0000	582.9245	1	8	1.1357	1.1249	0.1390	0.6804	0.1033	proton	1.2386	0	0	350	538	nan	nan	nan	116701	103839	102549	72336	67588	60061	53904	53476	2	1	1	4	3	5	7	8	16	15	31
pdvd	039349_27_d51vstm	130	13	0	45	45	0	27.5023	27.5023	0.0000	45	28.1023	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	1.4913	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_27_d51vstm	410	41	0	113	110	52	73.8233	71.9080	0.7231	109	69.8706	2.5288	1	0.1346	0.0000	34.9869	1	7	1.4973	0.7964	0.4875	0.4740	0.4890	muon	1.4744	0	0	0	52	nan	nan	nan	69293	81071	74781	74520	15608	55272	56186	nan	2	1	2	3	3	5	8	4	16	8	0
pdvd	039349_27_d51vstm	610	61	0	146	146	145	90.2890	90.2890	1.6060	146	90.8890	0.0000	0	0.1172	0.0000	90.2890	1	8	0.8079	0.5451	0.6390	0.3297	0.6724	muon	1.8881	0	0	0	145	nan	nan	nan	60953	35188	9616	22892	52454	49633	53216	48874	2	2	2	3	4	4	9	8	14	17	31
pdvd	039349_27_d51vstm	620	62	0	504	481	450	324.8416	309.6449	1.4533	480	309.6044	15.9122	1	0.0311	0.0000	289.4381	1	8	2.4138	0.9941	0.0961	0.6013	0.0745	proton	1.0909	1	1	0	450	nan	nan	nan	83121	88879	83246	72626	65360	52299	49421	51869	2	1	2	3	3	4	9	7	16	15	32
pdvd	039349_28_d51vstm	360	36	0	539	529	427	345.1965	338.9469	1.2598	528	337.9452	6.8825	1	0.0070	0.0000	274.6990	1	8	0.3031	1.0001	0.0925	0.6049	0.0826	proton	1.7525	0	1	0	427	nan	nan	nan	99314	91853	79664	63135	56227	58524	50622	53725	2	1	2	3	3	5	7	9	14	16	30
pdvd	039349_28_d51vstm	421	42	0	156	156	156	152.4089	152.4089	1.0236	156	153.0089	0.0000	0	0.2115	0.0000	152.4089	1	8	0.4500	0.2511	1.1679	0.1519	1.1969	muon	2.0641	0	0	0	156	nan	nan	nan	1960	5153	32152	35097	29890	14579	29008	44989	2	2	2	3	4	5	7	7	6	5	16
pdvd	039349_28_d51vstm	520	52	0	132	132	118	83.2744	83.2744	1.4170	132	83.8744	0.0000	0	0.2203	0.0000	83.2744	1	5	1.3371	0.6938	0.4479	0.4301	0.4983	muon	4.7933	0	0	0	118	nan	nan	nan	48042	nan	nan	nan	25277	35618	46656	82135	2	1	2	4	2	0	0	6	16	18	32
pdvd	039349_28_d51vstm	530	53	0	143	143	77	91.0800	91.0800	0.8454	143	91.6800	0.0000	0	0.0909	0.0000	48.8333	1	8	1.0205	0.6785	0.1610	0.4104	0.1978	muon	1.2699	0	0	0	77	nan	nan	nan	46004	55783	47152	36154	50461	45308	42250	43599	2	1	2	3	3	5	8	8	15	15	15
pdvd	039349_28_d51vstm	570	57	0	415	415	415	269.5103	269.5103	1.5398	415	270.1103	0.0000	0	0.0193	0.0000	269.5103	1	8	0.6923	0.8245	0.2812	0.4986	0.2900	muon	1.2176	0	1	0	415	nan	nan	nan	42685	109576	66289	46221	54496	44124	55564	45732	2	2	1	3	3	4	7	8	17	14	30
pdvd	039349_28_d51vstm	600	60	0	220	220	218	165.5245	165.5245	1.3170	220	154.1365	0.0000	0	0.0367	0.0000	165.5245	1	4	0.6668	0.9624	0.6448	0.6061	0.6783	muon	1.1523	0	1	75	143	nan	nan	nan	nan	nan	nan	nan	20383	71201	97675	70313	2	1	1	0	0	0	0	4	16	16	32
pdvd	039349_29_d51vstm	200	20	0	573	573	561	363.9050	363.9050	1.5416	573	364.4631	0.0000	0	0.0374	0.0000	356.3001	1	7	0.9654	1.0130	0.1105	0.6165	0.1499	muon	1.5834	0	1	561	0	nan	nan	nan	74200	nan	74356	60359	67411	63600	66947	58645	2	1	2	3	2	4	8	8	15	15	32
pdvd	039349_29_d51vstm	400	40	0	483	483	411	307.4077	307.4077	1.3370	483	308.0077	0.0000	0	0.0195	0.0000	261.9411	1	8	1.2810	1.0237	0.1937	0.6192	0.1928	proton	1.0481	0	1	0	411	nan	nan	nan	62057	115498	90464	67431	63003	58806	55778	54763	2	1	1	3	3	5	8	8	15	14	31
pdvd	039349_29_d51vstm	450	45	0	367	358	357	233.4535	227.4577	1.5695	357	227.3540	6.6950	1	0.1148	0.0000	227.4577	1	8	2.5601	0.8610	0.0953	0.5207	0.1063	muon	3.2856	0	0	0	357	nan	nan	nan	65476	73189	57994	59809	61200	53941	53170	42452	2	1	2	3	4	4	8	9	17	13	29
pdvd	039349_29_d51vstm	470	47	0	183	183	183	114.3811	114.3811	1.5999	183	114.9811	0.0000	0	0.0000	0.0000	114.3811	1	8	0.7966	0.7770	0.2879	0.4699	0.3266	muon	1.1097	0	1	0	183	nan	nan	nan	44272	42494	51028	54089	56049	50402	72219	51432	2	2	2	3	3	4	7	8	16	17	31
pdvd	039349_29_d51vstm	490	49	0	336	335	268	212.4545	211.8446	1.2651	334	211.8278	1.2083	1	0.0672	0.0000	169.3242	1	8	1.4149	0.8971	0.2417	0.5426	0.2232	proton	1.3974	0	0	0	268	nan	nan	nan	81966	88916	72596	73634	57325	52678	27650	52894	2	1	2	3	3	5	7	8	15	17	29
pdvd	039349_2_d51vstm	100	10	0	68	68	0	45.6081	45.6081	0.0000	68	46.2081	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	2.5708	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_2_d51vstm	150	15	0	147	147	94	92.2880	92.2880	1.0186	147	92.8880	0.0000	0	0.0957	0.0000	58.2233	1	8	0.7657	0.4698	0.6377	0.2841	0.6795	muon	1.0962	0	0	94	0	nan	nan	nan	16507	17018	18242	38330	36807	52815	49140	51846	2	2	1	4	3	4	9	7	17	16	29
pdvd	039349_2_d51vstm	380	38	0	117	117	116	72.3719	72.3719	1.6028	117	72.9719	0.0000	0	0.1121	0.0000	72.3719	1	8	1.7751	0.8275	0.0936	0.5005	0.1135	muon	2.1087	0	0	0	116	nan	nan	nan	90489	62650	53032	54120	50405	49252	48812	45741	2	2	1	3	4	4	8	8	15	16	32
pdvd	039349_2_d51vstm	390	39	0	252	252	252	159.2995	159.2995	1.5819	252	159.8995	0.0000	0	0.0833	0.0000	159.2995	1	8	0.9782	0.8142	0.2447	0.4924	0.2861	muon	2.8348	0	0	0	252	nan	nan	nan	50384	51043	48348	50939	61042	56407	67979	53436	2	1	2	4	3	5	8	8	16	16	33
pdvd	039349_2_d51vstm	410	41	0	119	119	42	99.6579	99.6579	0.4214	119	100.2579	0.0000	0	0.6905	0.0000	49.3852	1	5	nan	0.2573	0.6594	0.1596	0.6932	muon	4.2025	0	0	0	42	nan	nan	nan	nan	nan	nan	16071	16446	7132	9966	47040	2	0	0	0	0	0	8	5	11	6	10
pdvd	039349_2_d51vstm	560	56	0	211	206	206	134.9551	132.0481	1.5600	205	131.9803	3.5748	1	0.0146	0.0000	132.0481	1	7	1.3041	1.0399	0.3756	0.6329	0.3749	proton	1.8160	0	1	0	206	nan	nan	nan	52881	nan	130841	50912	110884	57912	56179	52997	2	2	1	4	2	5	7	7	17	14	30
pdvd	039349_30_d51vstm	210	21	0	443	443	386	288.6762	288.6762	1.3371	443	288.9425	0.0000	0	0.0052	0.0000	250.7386	1	8	1.0584	0.8301	0.1137	0.5021	0.1355	muon	1.2505	0	1	386	0	nan	nan	nan	72486	55343	58323	53879	57384	54801	56691	41163	2	2	1	3	3	5	7	9	14	16	30
pdvd	039349_30_d51vstm	280	28	0	393	393	304	250.3919	250.3919	1.2141	393	250.7768	0.0000	0	0.0033	0.0000	191.5030	1	8	0.7708	0.9025	0.2279	0.5458	0.2626	muon	2.1536	0	1	304	0	nan	nan	nan	63267	47011	61951	70706	64920	52528	71109	57149	2	2	1	4	3	5	9	7	15	15	32
pdvd	039349_30_d51vstm	410	41	0	669	667	429	437.6238	436.5856	0.9826	666	422.7901	1.6517	1	0.1305	160.6428	436.5856	0	0	nan	nan	nan	nan	nan	none	4.4707	0	0	0	429	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_30_d51vstm	440	44	0	33	33	0	19.7614	19.7614	0.0000	33	20.3614	0.0000	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	none	3.4283	0	0	0	0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0
pdvd	039349_30_d51vstm	450	45	0	338	336	277	223.4983	221.9869	1.2478	335	217.8644	2.1350	1	0.0542	0.0000	184.1056	1	8	0.2267	0.9028	0.0518	0.5460	0.0555	muon	1.2288	0	0	0	277	nan	nan	nan	85315	74477	68163	59659	58241	53023	45219	50183	2	1	2	3	3	4	7	7	16	16	32
pdvd	039349_30_d51vstm	660	66	0	711	711	711	462.0957	462.0957	1.5386	711	453.6197	0.0000	0	0.1097	0.0000	462.0957	1	8	0.3836	0.2826	0.6129	0.1709	0.6557	muon	1.2964	0	0	369	342	nan	nan	nan	13323	7247	15168	18993	23762	26672	28614	33047	2	2	1	4	3	5	8	8	15	17	32
pdvd	039349_31_d51vstm	200	20	0	565	565	465	369.6192	369.6192	1.2581	565	364.3472	0.0000	0	0.0452	0.0000	309.4314	1	7	0.9506	0.9447	0.1347	0.5750	0.1779	muon	2.1888	0	1	465	0	nan	nan	nan	67469	nan	58112	63491	61876	65125	58017	59089	2	1	1	3	2	5	8	7	16	17	31
pdvd	039349_31_d51vstm	290	29	0	307	307	232	196.7381	196.7381	1.1792	307	197.3381	0.0000	0	0.0172	0.0000	148.8736	1	8	0.8546	0.9783	0.1806	0.5917	0.2075	muon	1.8455	0	1	232	0	nan	nan	nan	117959	73709	57641	60760	47531	61333	63405	61168	2	2	1	3	4	5	8	8	15	15	28
pdvd	039349_31_d51vstm	320	32	0	437	437	333	278.2640	278.2640	1.1967	437	278.0709	0.0000	0	0.0120	0.0000	212.6956	1	8	1.0571	0.8447	0.2214	0.5109	0.2589	muon	2.5333	0	1	333	0	nan	nan	nan	55595	54340	46209	57888	66218	61732	60871	52887	2	1	2	3	3	4	8	9	14	16	31
pdvd	039349_31_d51vstm	390	39	0	82	74	1	51.6195	46.2290	0.0216	73	46.2094	6.0102	1	0.0000	0.0000	0.0000	0	0	nan	nan	nan	nan	nan	none	1.6454	0	0	0	1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	0	0	0	0	0	0	0	0	0	0
pdvd	039349_31_d51vstm	511	51	0	125	85	85	79.0931	52.8166	1.6093	84	52.8123	26.8808	1	0.0000	0.0000	52.8166	1	8	0.7686	1.0332	0.2609	0.6249	0.2677	muon	3.0886	0	1	0	85	nan	nan	nan	48678	115121	85680	76646	71203	58245	60236	57950	2	1	2	3	3	4	7	9	17	16	21
pdvd	039349_32_d51vstm	430	43	0	287	287	229	194.1021	194.1021	1.1798	287	194.7021	0.0000	0	0.2445	0.0000	158.9478	1	8	0.6834	0.3694	0.4648	0.2234	0.5065	muon	1.9314	0	0	0	229	nan	nan	nan	22384	12400	24336	18951	31543	28494	37751	32718	2	1	1	3	4	4	8	8	16	15	31
pdvd	039349_32_d51vstm	520	52	0	495	495	495	313.4497	313.4497	1.5792	495	313.9595	0.0000	0	0.0061	0.0000	313.4497	1	8	0.8705	0.8698	0.2688	0.5261	0.2927	muon	2.0673	0	1	0	495	nan	nan	nan	55488	55774	42619	88764	64305	63146	53683	52676	2	1	2	3	3	5	9	8	15	15	31
pdvd	039349_32_d51vstm	560	56	0	312	312	251	203.0055	203.0055	1.2364	312	203.5305	0.0000	0	0.0000	0.0000	164.0241	1	8	1.3437	0.8396	0.2698	0.5078	0.2801	muon	1.1635	0	1	0	251	nan	nan	nan	56315	51681	48473	103037	59076	53860	47964	45677	2	2	1	3	3	4	7	9	16	15	29
pdvd	039349_32_d51vstm	580	58	0	388	388	388	251.6312	251.6312	1.5419	388	251.5456	0.0000	0	0.0464	0.0000	251.6312	1	7	0.9134	0.8293	0.3067	0.5048	0.3346	muon	1.5341	0	1	0	388	nan	nan	nan	38943	nan	50090	56948	69372	68466	49566	52851	2	2	2	3	2	5	7	7	14	15	30
pdvd	039349_32_d51vstm	630	63	0	316	316	249	197.4938	197.4938	1.2608	316	198.0938	0.0000	0	0.1486	0.0000	155.9639	1	8	0.8547	0.3466	0.9425	0.2096	0.9855	muon	1.5088	0	0	0	249	nan	nan	nan	34561	5983	7518	18329	18472	47717	61897	54978	2	2	1	4	4	3	8	9	15	16	32
pdvd	039349_32_d51vstm	680	68	0	273	271	271	182.2159	181.1843	1.4957	270	171.4938	1.6289	1	0.0258	0.0000	181.1843	1	7	1.2418	1.1606	0.1798	0.7005	0.1567	proton	1.0973	0	1	29	242	nan	nan	nan	110162	106748	94963	100018	53290	nan	60271	54689	2	1	2	3	3	4	7	7	1	16	33
pdvd	039349_33_d51vstm	210	21	0	297	297	296	191.7551	191.7551	1.5436	297	192.3551	0.0000	0	0.0473	0.0000	191.7551	1	7	0.9502	0.8656	0.3309	0.5264	0.3492	muon	1.4395	0	1	296	0	nan	nan	nan	nan	109330	63127	43823	29046	57567	57462	57940	1	2	2	2	3	4	8	8	14	15	30
pdvd	039349_33_d51vstm	450	45	0	478	478	451	365.1368	365.1368	1.2352	478	364.5617	0.0000	0	0.4523	0.0000	365.1368	1	8	0.8795	0.4399	0.5280	0.2660	0.5627	muon	5.6763	0	0	0	451	nan	nan	nan	33287	50093	29736	19995	10536	22976	46572	51428	2	2	1	4	3	5	8	7	16	16	30
