sample	run	subrun	event	rc	wall_s	core_s	timecmd_wall_s	maxrss_kb	dl_warn	event_label	n_bundle	n_inbeam_bundle	n_inbeam_flash	nu_evaluated	n_cosmic_skipped	nu_sel_t0_us	nu_sel_len_cm	nu_sel_n_assoc	nu_x_cm	nu_y_cm	nu_z_cm	numu_score	nue_score	cosmic_flag	cosmict_flag	cosmict_10_score	cosmict_score	kine_reco_Enu_MeV	kine_energy_excluded_MeV	kine_energy_excluded_main_MeV	kine_energy_excluded_other_MeV	kine_n_excluded	kine_energy_flagged_MeV
mcp1k	18255	1	48301	0	7.428	0.794	8	316096	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	48367	0	16.159	8.430	17	1268912	0	nu-candidate	15	1	1	1	0	1.098	165.2	27	-161.64511	-91.04813	172.39943	2.244109	-15.0	1.0	0.0	0.7	0.0	1033.3729	1.6559687	0.0	1.6559687	1	0.9103349
mcp1k	18255	1	48565	0	7.648	1.098	8	389576	0	no-bundle	12	0	1	0	0																		
mcp1k	18255	1	48895	0	14.898	6.511	16	1199976	0	nu-candidate	12	1	1	1	0	1.442	168.9	7	-164.94785	-165.48453	185.39592	2.8101292	-15.0	1.0	0.0	0.7	0.0	534.05963	2.8431985	0.0	2.8431985	3	3.6234891
mcp1k	18255	1	49445	0	10.304	1.638	11	472860	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18255	1	49467	0	10.142	1.163	11	400080	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18255	1	49511	0	7.574	0.964	8	373440	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	49709	0	10.120	1.155	11	386300	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	49885	0	7.612	1.060	8	387600	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	49951	0	15.978	6.165	17	1136260	0	nu-candidate	12	1	1	1	0	1.983	61.3	12	190.93375	173.97835	21.397694	1.7707367	-15.0	1.0	0.0	0.7	0.0	687.41956	2.0730803	0.0	2.0730803	2	15.238843
mcp1k	18255	1	50017	0	9.052	1.033	10	365364	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	50303	0	13.391	6.037	14	1180076	0	nu-candidate	11	1	1	1	0	1.704	44.2	11	143.39905	35.91676	184.31253	0.24515156	-15.0	1.0	1.0	0.7	0.0	317.4737	5.968326	0.0	5.968326	3	3.3941374
mcp1k	18255	1	50523	0	10.359	2.390	11	485024	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	50743	0	10.292	5.051	11	1142924	0	nu-candidate	14	1	1	1	0	1.658	2.7	7	25.992485	79.01986	306.41455	-3.1206186	-15.0	1.0	0.0	0.7	0.0	15.470816	5.9085393	0.0	5.9085393	4	2.9604897
mcp1k	18255	1	50765	0	10.107	1.570	11	411436	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	50787	0	8.984	0.936	10	368688	0	cosmic-tagged	7	1	1	0	0																		
mcp1k	18255	1	50809	0	4.353	0.972	6	387316	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	50831	0	9.101	5.532	11	1207708	0	nu-candidate	12	1	1	1	0	1.904	18.7	10	-137.4899	-124.45726	415.83563	-1.7257667	-15.0	1.0	0.0	0.7	0.0	239.26755	1.8665566	0.0	1.8665566	1	9.767388
mcp1k	18255	1	50919	0	4.422	0.945	6	369784	0	nu-candidate	10	1	1	0	0																		
mcp1k	18255	1	51051	0	11.727	7.876	14	1292092	0	nu-candidate	13	1	1	1	0	1.101	253.1	4	-17.507397	-33.934334	302.15585	4.383867	-15.0	1.0	0.0	0.7	0.0	811.54395	1.5458366	0.0	1.5458366	1	1.3078365
mcp1k	18255	1	51469	0	7.654	1.173	8	406884	0	cosmic-tagged	15	1	1	0	0																		
mcp1k	18255	1	51513	0	10.196	5.554	11	1194856	0	nu-candidate	12	1	1	1	0	1.499	74.5	7	44.788616	46.40826	138.6273	2.35979	-15.0	1.0	1.0	0.7	0.0	473.46866	20.18863	0.0	20.18863	4	4.054314
mcp1k	18255	1	51865	0	12.380	5.202	14	1158992	0	nu-candidate	9	1	1	1	0	1.330	2.8	8	-56.141663	114.45163	272.04486	-1.9582871	-15.0	1.0	0.0	0.7	0.0	107.83938	23.141264	0.0	23.141264	7	0.0
mcp1k	18255	1	52085	0	13.616	6.300	15	1131120	0	nu-candidate	8	1	1	1	0	1.643	139.8	7	-1.0676664	112.55155	81.51011	4.3545127	-15.0	1.0	0.0	0.7	0.0	675.18365	0.0	0.0	0.0	0	4.28959
mcp1k	18255	1	52195	0	8.672	2.364	10	426472	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	52613	0	7.465	1.017	9	369428	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	52657	0	11.278	5.922	13	1182768	0	nu-candidate	19	1	1	1	0	1.594	101.0	5	-33.34585	-53.777576	257.69824	1.1781224	-15.0	1.0	1.0	0.7	0.0	384.5514	21.189598	0.0	21.189598	2	20.185205
mcp1k	18255	1	52723	0	11.150	5.532	13	1141316	0	nu-candidate	10	1	2	1	0	1.125	61.6	3	92.555046	29.189365	449.27377	3.2018979	-15.0	1.0	0.0	0.7	0.0	397.35168	0.0	0.0	0.0	0	3.6842606
mcp1k	18255	1	53361	0	10.482	6.205	12	1221124	0	nu-candidate	19	1	1	1	0	1.970	120.9	5	-18.313257	-192.85774	168.75177	2.607871	-15.0	1.0	0.0	0.7	0.0	509.93707	2.5335326	0.0	2.5335326	2	79.17205
mcp1k	18255	1	53427	0	14.262	7.690	16	1158784	0	nu-candidate	10	1	1	1	0	1.732	195.5	3	13.006788	72.063545	433.59387	3.1575165	-15.0	1.0	0.0	0.7	0.0	798.50085	0.0	0.0	0.0	0	4.2008014
mcp1k	18255	1	53493	0	5.999	0.909	7	355164	0	no-bundle	8	0	1	0	0																		
mcp1k	18255	1	53581	0	5.923	0.606	7	301080	0	no-bundle	8	0	1	0	0																		
mcp1k	18255	1	53713	0	9.883	5.565	12	1224700	0	nu-candidate	13	1	1	1	0	0.882	2.3	10	-137.63593	-79.7026	342.23972	-2.1603503	-15.0	1.0	0.0	0.7	0.0	32.567837	4.190792	0.0	4.190792	3	9.273973
mcp1k	18255	1	53779	0	6.071	1.030	8	379840	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	53955	0	6.176	1.193	8	402060	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	54175	0	15.143	9.699	16	1242776	0	nu-candidate	12	1	1	1	0	1.265	187.1	17	-73.343834	139.37921	54.609955	5.191546	-15.0	1.0	0.0	0.7	0.0	827.1335	1.4051827	0.0	1.4051827	1	14.573921
mcp1k	18255	1	54209	0	7.920	0.989	9	384524	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18255	1	54285	0	7.745	0.873	9	348140	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	54341	0	12.693	7.162	13	1257608	0	nu-candidate	16	1	1	1	0	2.046	40.6	27	117.2123	164.42343	141.65091	0.8029297	-15.0	1.0	0.0	0.7	0.0	789.62683	112.28374	0.0	112.28374	11	12.91722
mcp1k	18255	1	54351	0	11.481	6.284	13	1193192	0	nu-candidate	13	1	1	1	0	0.587	68.2	5	-140.33237	81.29173	189.60388	0.7515528	-15.0	1.0	0.0	0.7	0.0	714.2109	1.9117714	0.0	1.9117714	2	2.31776
mcp1k	18255	1	54505	0	8.019	1.083	9	389564	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	54527	0	7.956	1.070	9	380252	0	no-beam-flash	7	0	0	0	0																		
mcp1k	18255	1	55231	0	7.759	1.034	8	378868	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	55539	0	15.056	8.727	16	1267924	0	nu-candidate	14	1	1	1	0	1.994	196.0	5	25.5864	144.37872	344.85287	-0.4488934	-15.0	1.0	1.0	0.7	0.0	612.4976	478.6532	28.9136	449.7396	4	1.6940519
mcp1k	18255	1	55583	0	7.671	0.770	8	330004	0	nu-candidate	9	1	1	0	0																		
mcp1k	18255	1	55595	0	13.783	8.121	14	1167840	0	nu-candidate	9	1	1	1	0	1.801	190.4	7	-178.79594	-57.568188	192.9758	3.7605207	-15.0	1.0	0.0	0.7	0.0	846.77716	2.6916633	0.0	2.6916633	3	4.2406554
mcp1k	18255	1	55627	0	12.949	6.872	15	1233272	0	nu-candidate	16	1	1	1	0	1.740	191.7	5	-80.67628	60.098835	182.05415	5.4024925	-15.0	1.0	0.0	0.7	0.0	696.78064	0.98569304	0.0	0.98569304	1	6.3950577
mcp1k	18255	1	55693	0	7.934	0.933	9	357100	0	no-bundle	9	0	2	0	0																		
mcp1k	18255	1	55715	0	12.948	6.484	14	1204072	0	nu-candidate	12	1	1	1	0	1.547	31.8	13	-48.094574	-38.53395	481.96252	1.1603194	-15.0	1.0	0.0	0.7	0.0	604.89734	10.965563	0.0	10.965563	6	57.590324
mcp1k	18255	1	55925	0	6.915	1.109	9	394700	0	nu-candidate	12	1	1	0	0																		
mcp1k	18255	1	55957	0	11.158	5.455	13	1168280	0	nu-candidate	12	1	1	1	0	1.037	2.2	2	132.67415	7.6587257	446.24017	-2.5303316	-15.0	1.0	0.0	0.7	0.0	15.781496	0.0	0.0	0.0	0	1.8817632
mcp1k	18255	1	56211	0	11.309	5.911	13	1213080	0	nu-candidate	18	1	1	1	0	1.722	23.1	3	89.62687	-33.818832	82.17383	-1.9602162	-15.0	1.0	0.0	0.7	0.0	305.10648	0.0	0.0	0.0	0	4.143976
mcp1k	18255	1	56243	0	14.034	6.856	16	1189664	0	nu-candidate	9	1	1	1	0	0.905	87.9	29	135.88164	-27.700193	109.548775	4.3130527	-15.0	1.0	0.0	0.7	0.0	777.8641	4.4861403	0.0	4.4861403	1	19.477058
mcp1k	18255	1	56299	0	5.772	0.896	6	346220	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	56353	0	5.953	0.845	7	332428	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	56387	0	5.825	1.674	6	431420	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	56463	0	19.157	15.542	20	1300076	0	no-bundle	9	0	1	1	0	1.185	429.3	17	130.80612	165.6503	186.0808	4.9545403	-15.0	1.0	0.0	0.7	0.0	1429.368	128.56229	125.72001	2.8422828	3	20.768497
mcp1k	18255	1	56519	0	4.972	1.000	6	358704	0	no-bundle	9	0	1	0	0																		
mcp1k	18255	1	57245	0	6.314	1.004	8	373260	0	nu-candidate	12	1	1	0	0																		
mcp1k	18255	1	57311	0	6.315	0.935	8	357400	0	no-bundle	9	0	1	0	0																		
mcp1k	18255	1	57333	0	4.967	0.761	7	330548	0	no-bundle	9	0	1	0	0																		
mcp1k	18255	1	57355	0	6.506	0.924	8	348404	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	57441	0	12.946	5.969	15	1237756	0	nu-candidate	14	1	1	1	0	0.975	102.0	9	-69.30596	-119.92245	408.5633	-1.2298411	-15.0	1.0	1.0	0.7	0.0	377.29065	1.683573	0.0	1.683573	1	16.239445
mcp1k	18255	1	57485	0	12.706	6.595	13	1177304	0	nu-candidate	12	1	1	1	0	1.075	80.8	4	-9.098458	-106.22943	47.7426	1.986209	-15.0	1.0	0.0	0.7	0.0	660.36395	4.172299	0.0	4.172299	4	0.0
mcp1k	18255	1	57487	0	9.006	1.171	10	398772	0	nu-candidate	15	1	1	0	0																		
mcp1k	18255	1	57575	0	13.852	7.798	15	1219680	0	nu-candidate	11	1	1	1	0	1.081	285.1	6	-44.88039	-3.805876	234.06908	3.34985	-15.0	1.0	0.0	0.7	0.0	804.7452	0.0	0.0	0.0	0	9.559673
mcp1k	18255	1	57661	0	17.872	9.108	19	1357724	0	nu-candidate	12	1	1	1	0	1.818	122.3	12	94.154106	184.5018	135.68121	3.0727074	-15.0	1.0	0.0	0.7	0.0	843.065	58.6177	0.0	58.6177	7	5.2106237
mcp1k	18255	1	57883	0	15.392	7.672	17	1186128	0	nu-candidate	14	1	1	1	0	1.372	97.4	2	105.153275	39.052567	268.6536	2.2829661	-15.0	1.0	0.0	0.7	0.0	834.2755	3.5111055	0.0	3.5111055	2	0.0
mcp1k	18255	1	57903	0	10.381	5.995	12	1155148	0	nu-candidate	10	1	1	1	0	1.197	97.3	8	-16.55968	-57.711235	265.24612	1.0886312	-15.0	1.0	0.0	0.7	0.0	567.0622	11.42012	0.0	11.42012	7	0.0
mcp1k	18255	1	57949	0	7.912	1.321	9	427996	0	no-bundle	11	0	1	0	0																		
mcp1k	18255	1	58169	0	7.773	0.955	9	356912	0	nu-candidate	10	1	1	0	0																		
mcp1k	18255	1	58211	0	5.574	0.813	8	331948	0	nu-candidate	5	1	1	0	0																		
mcp1k	18255	1	58255	0	5.489	0.807	8	334212	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	58321	0	11.968	7.336	15	1207400	0	nu-candidate	14	1	1	1	0	0.561	177.8	2	-67.000885	105.4744	466.21188	4.220157	-15.0	1.0	0.0	0.7	0.0	997.40173	0.0	0.0	0.0	0	3.770469
mcp1k	18255	1	58343	0	8.147	3.680	11	761876	0	cosmic-tagged	11	1	1	1	0	1.399	1.2	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	58345	0	11.032	5.424	13	1169464	0	nu-candidate	9	1	1	1	0	1.568	47.7	3	84.480896	170.3755	93.029785	2.0912006	-15.0	1.0	0.0	0.7	0.0	249.55006	0.0	0.0	0.0	0	3.005518
mcp1k	18255	1	58433	0	5.998	0.970	7	363720	0	nu-candidate	9	1	1	0	0																		
mcp1k	18255	1	58519	0	7.069	0.940	8	354776	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	58543	0	7.222	1.453	9	402244	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	58607	0	12.946	5.811	15	1219756	0	nu-candidate	15	1	1	1	0	1.575	15.7	13	39.1215	31.104012	188.40085	-1.1135472	-15.0	1.0	1.0	0.7	0.0	365.72214	10.513326	0.0	10.513326	7	6.2283382
mcp1k	18255	1	58653	0	11.606	5.694	12	1208312	0	nu-candidate	11	1	1	1	0	1.698	93.0	8	-137.9766	39.88389	91.40739	2.0466635	-15.0	1.0	0.0	0.7	0.0	355.24924	0.0	0.0	0.0	0	6.8748345
mcp1k	18255	1	58667	0	8.111	1.153	10	415912	0	nu-candidate	10	1	1	0	0																		
mcp1k	18255	1	58711	0	7.044	1.081	8	391156	0	cosmic-tagged	10	1	2	0	0																		
mcp1k	18255	1	58717	0	14.063	6.158	15	1299156	0	nu-candidate	17	1	1	1	0	0.656	21.4	4	195.06955	81.04886	40.52936	-1.6785984	-15.0	1.0	0.0	0.7	0.0	182.6539	4.1925864	0.0	4.1925864	2	2.5672586
mcp1k	18255	1	58755	0	14.083	7.154	15	1298608	0	cosmic-tagged	16	1	1	1	0	1.988	23.4	14	-18.836065	153.41481	185.61565	-1.2328203	-11.06879	1.0	0.0	0.7	0.0	214.82909	5.9433255	0.0	5.9433255	4	4.6790886
mcp1k	18255	1	58777	0	7.693	0.799	8	338096	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	58821	0	8.190	1.843	10	498352	0	cosmic-tagged	17	1	1	0	0																		
mcp1k	18255	1	58997	0	7.880	0.727	9	316680	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	59003	0	12.912	7.107	14	1216928	0	nu-candidate	15	1	1	1	0	1.578	298.4	3	42.225464	-15.400908	210.06314	3.802232	-15.0	1.0	0.0	0.7	0.0	842.937	0.0	0.0	0.0	0	2.7467992
mcp1k	18255	1	59019	0	7.858	1.019	9	383488	0	no-beam-flash	14	0	0	0	0																		
mcp1k	18255	1	59025	0	18.354	11.417	20	1257412	0	nu-candidate	13	1	1	1	0	1.605	299.7	5	-164.04276	-25.813839	132.90306	3.4190295	-15.0	1.0	0.0	0.7	0.0	1210.4178	3.3084157	0.0	3.3084157	2	4.8208547
mcp1k	18255	1	59047	0	10.451	3.327	12	702288	0	cosmic-tagged	6	1	1	1	0	0.858	1.1	0	0.0	0.0	0.0	-1.9416895	-15.0	1.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0	0.0
mcp1k	18255	1	59063	0	7.817	0.918	9	353244	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	59069	0	8.903	0.817	9	345020	0	no-bundle	5	0	1	0	0																		
mcp1k	18255	1	59085	0	10.919	6.132	12	1234660	0	nu-candidate	13	1	1	1	0	1.778	25.8	3	-10.665896	185.80504	49.164192	-1.9935282	-15.0	1.0	0.0	0.7	0.0	89.49783	73.884056	0.0	73.884056	2	25.805481
mcp1k	18255	1	59093	0	12.335	6.751	14	1183416	0	nu-candidate	11	1	1	1	0	1.138	120.1	14	-86.79243	-18.53473	182.66254	2.8509552	-15.0	1.0	0.0	0.7	0.0	628.0425	1.0052834	0.0	1.0052834	1	16.629251
mcp1k	18255	1	59179	0	13.679	6.873	15	1203836	0	nu-candidate	10	1	1	1	0	1.213	168.6	4	-81.43146	10.934162	174.31479	3.8641462	-15.0	1.0	0.0	0.7	0.0	685.6438	2.439094	0.0	2.439094	1	2.7623436
mcp1k	18255	1	59247	0	12.494	6.393	14	1140312	0	nu-candidate	13	1	1	1	0	1.644	159.4	2	5.050318	158.03545	146.64397	3.7541091	-15.0	1.0	0.0	0.7	0.0	602.35126	0.0	0.0	0.0	0	1.2830231
mcp1k	18255	1	59261	0	11.295	6.094	13	1137172	0	nu-candidate	10	1	1	1	0	0.892	94.5	8	47.031822	184.1907	220.8843	2.336215	-15.0	1.0	0.0	0.7	0.0	427.2534	1.7576975	0.0	1.7576975	3	7.2751913
mcp1k	18255	1	59335	0	11.360	5.945	13	1171236	0	nu-candidate	8	1	1	1	0	1.513	71.2	12	-156.72343	87.17544	127.32231	0.8081393	-15.0	1.0	1.0	0.7	0.0	468.34973	17.897863	0.0	17.897863	6	5.672118
mcp1k	18255	1	59371	0	11.188	6.118	13	1106660	0	nu-candidate	8	1	1	1	0	1.548	107.8	7	47.361465	130.47047	21.752901	2.9094377	-15.0	1.0	0.0	0.7	0.0	569.62415	1.5554351	0.0	1.5554351	2	5.9752316
mcp1k	18255	1	59377	0	3.857	0.892	5	350340	0	cosmic-tagged	5	1	1	0	0																		
mcp1k	18255	1	59415	0	7.385	1.025	9	374596	0	no-beam-flash	12	0	0	0	0																		
mcp1k	18255	1	59459	0	7.664	1.919	9	465008	0	cosmic-tagged	15	1	1	0	0																		
mcp1k	18255	1	59553	0	8.844	5.526	10	1120664	0	nu-candidate	9	1	1	1	0	0.609	78.3	9	49.12755	-137.65097	385.69928	3.3906496	-15.0	1.0	1.0	0.7	0.0	317.83557	2.5756545	0.0	2.5756545	2	8.525685
mcp1k	18255	1	59663	0	7.468	1.004	9	371336	0	nu-candidate	9	2	2	0	0																		
mcp1k	18255	1	59685	0	8.796	6.133	9	1121492	0	nu-candidate	6	1	1	1	0	1.664	168.2	2	143.07243	-143.09193	195.17308	3.4412005	-15.0	1.0	0.0	0.7	0.0	845.55975	0.0	0.0	0.0	0	5.305386
mcp1k	18255	1	59723	0	7.251	1.077	8	359444	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	59753	0	12.593	5.543	14	1205264	0	nu-candidate	15	1	1	1	0	1.061	3.1	13	68.1974	-170.61588	145.89694	-3.209424	-15.0	1.0	0.0	0.7	0.0	29.20289	0.0	0.0	0.0	0	15.856878
mcp1k	18255	1	59773	0	8.569	1.171	9	403112	0	cosmic-tagged	18	1	1	0	0																		
mcp1k	18255	1	59789	0	8.686	1.340	9	404624	0	no-bundle	10	0	1	0	0																		
mcp1k	18255	1	59795	0	6.798	2.434	8	621144	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	59863	0	8.623	1.261	10	402012	0	cosmic-tagged	14	1	1	0	0																		
mcp1k	18255	1	59899	0	15.513	5.822	16	1173656	0	nu-candidate	11	1	1	1	0	1.602	40.2	2	-194.49069	-9.321443	15.380094	-1.5150106	-15.0	1.0	0.0	0.7	0.0	409.35477	0.0	0.0	0.0	0	2.0629663
mcp1k	18255	1	59929	0	14.365	6.251	15	1207112	0	nu-candidate	14	1	1	1	0	1.932	137.6	13	78.43407	177.22478	330.65778	1.6467282	-15.0	1.0	0.0	0.7	0.0	571.51324	7.001803	0.0	7.001803	4	122.47431
mcp1k	18255	1	60017	0	14.308	5.615	15	1217328	0	nu-candidate	10	1	1	1	0	1.404	46.7	2	166.61679	113.92132	360.34875	1.7245792	-15.0	1.0	0.0	0.7	0.0	247.10033	0.0	0.0	0.0	0	4.729666
mcp1k	18255	1	60119	0	8.614	1.195	9	410000	0	no-beam-flash	15	0	0	0	0																		
mcp1k	18255	1	60345	0	8.520	1.040	9	381680	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	60369	0	8.478	0.916	9	364036	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	60559	0	8.550	1.392	9	407472	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	60669	0	16.901	6.850	18	1260136	0	nu-candidate	14	1	1	1	0	1.625	81.0	4	-55.27335	68.41411	66.44549	2.351012	-15.0	1.0	0.0	0.7	0.0	629.05524	1.9463174	0.0	1.9463174	1	4.71822
mcp1k	18255	1	60763	0	8.549	0.958	9	367572	0	no-bundle	12	0	1	0	0																		
mcp1k	18255	1	60933	0	15.544	8.244	17	1277696	0	nu-candidate	13	1	1	1	0	1.693	145.3	5	-69.02702	25.461388	276.8007	3.381284	-15.0	1.0	0.0	0.7	0.0	711.6688	0.0	0.0	0.0	0	7.985025
mcp1k	18255	1	60985	0	7.360	1.065	9	366488	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	61071	0	9.468	5.154	11	1176184	0	nu-candidate	10	1	1	1	0	1.211	3.1	3	-127.8183	-195.28966	403.7892	-1.6381195	-15.0	1.0	0.0	0.7	0.0	71.52593	0.0	0.0	0.0	0	4.1578584
mcp1k	18255	1	61093	0	8.089	1.248	10	398996	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	61307	0	5.181	0.970	7	344412	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	61313	0	5.606	1.317	7	423332	0	cosmic-tagged	13	1	1	0	0																		
mcp1k	18255	1	61351	0	14.078	7.166	15	1212480	0	nu-candidate	11	1	1	1	0	1.919	352.5	6	-63.490574	-122.967995	190.64604	3.5871851	-15.0	1.0	0.0	0.7	0.0	946.2055	3.3555615	0.0	3.3555615	2	9.894392
mcp1k	18255	1	61417	0	14.149	7.191	15	1175460	0	nu-candidate	9	1	1	1	0	1.506	157.3	6	81.78089	-84.30057	387.5726	3.5860274	-15.0	1.0	0.0	0.7	0.0	684.5187	1.1440264	0.0	1.1440264	1	6.300768
mcp1k	18255	1	61461	0	15.378	8.561	16	1179752	0	nu-candidate	7	1	1	1	0	0.645	137.5	13	104.91406	-92.29839	160.99506	1.7325029	-15.0	1.0	1.0	0.7	0.0	810.8295	2.6121738	0.0	2.6121738	3	434.8668
mcp1k	18255	1	61483	0	7.868	1.025	8	359400	0	no-beam-flash	11	0	0	0	0																		
mcp1k	18255	1	61579	0	15.426	7.826	16	1247200	0	nu-candidate	13	1	1	1	0	1.016	156.2	18	19.48418	-118.67372	55.57518	4.8923	-15.0	1.0	0.0	0.7	0.0	841.39185	2.6657062	0.0	2.6657062	1	1.3770392
mcp1k	18255	1	61637	0	7.805	1.005	8	345724	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	61681	0	12.733	5.872	14	1148028	0	nu-candidate	11	2	2	1	0	1.286	111.1	2	-167.82732	-107.97415	207.73512	2.3539708	-15.0	1.0	0.0	0.7	0.0	510.98877	0.0	0.0	0.0	0	4.278135
mcp1k	18255	1	61711	0	6.479	0.837	8	328580	0	nu-candidate	10	1	1	0	0																		
mcp1k	18255	1	61843	0	11.502	6.795	12	1218576	0	nu-candidate	14	1	1	1	0	1.246	41.7	19	151.16074	173.70618	64.17989	-0.16007937	-6.7285247	1.0	0.0	0.7	0.0	618.69965	4.1975656	0.0	4.1975656	3	19.16358
mcp1k	18255	1	61997	0	8.449	1.928	9	419788	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	62011	0	8.485	1.169	9	380184	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	62019	0	8.644	1.978	9	563700	0	cosmic-tagged	16	1	1	0	0																		
mcp1k	18255	1	62149	0	12.588	7.235	13	1224940	0	nu-candidate	13	1	1	1	0	1.175	128.0	4	114.02154	-61.84878	288.3418	4.511207	-15.0	1.0	0.0	0.7	0.0	699.04926	0.0	0.0	0.0	0	6.593416
mcp1k	18255	1	62209	0	7.386	1.618	8	493860	0	no-beam-flash	13	0	0	0	0																		
mcp1k	18255	1	62231	0	4.926	1.566	6	371948	0	cosmic-tagged	11	1	1	0	0																		
mcp1k	18255	1	62281	0	11.163	7.170	13	1323216	0	nu-candidate	18	1	1	1	0	1.026	120.8	2	184.38853	-90.29102	320.96634	4.1450715	-15.0	1.0	1.0	0.7	0.0	592.72766	3.7420495	0.0	3.7420495	1	1.8833153
mcp1k	18255	1	62303	0	7.811	1.070	9	369576	0	cosmic-tagged	12	1	1	0	0																		
mcp1k	18255	1	62327	0	7.819	1.478	9	398732	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	62429	0	5.376	1.214	7	403880	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	62459	0	16.974	9.881	18	1234700	0	nu-candidate	13	1	2	1	0	0.730	197.1	4	65.39609	196.37299	404.95117	3.1915624	-15.0	1.0	0.0	0.7	0.0	902.44324	0.0	0.0	0.0	0	21.108517
mcp1k	18255	1	62473	0	9.173	0.886	10	339664	0	cosmic-tagged	9	1	1	0	0																		
mcp1k	18255	1	62495	0	11.912	6.177	13	1249932	0	nu-candidate	14	1	2	1	0	0.583	76.4	10	74.36369	152.92285	29.270626	3.1127498	-15.0	1.0	0.0	0.7	0.0	517.352	0.0	0.0	0.0	0	10.601173
mcp1k	18255	1	62561	0	12.032	5.487	13	1194220	0	nu-candidate	13	1	1	1	0	1.072	2.4	1	3.271059	-79.22609	60.821278	-1.1780332	-15.0	1.0	1.0	0.7	0.0	134.86172	0.8321566	0.0	0.8321566	1	0.0
mcp1k	18255	1	62583	0	11.807	6.547	13	1210240	0	cosmic-tagged	11	1	1	1	0	0.854	1.6	0	-81.09249	7.3182554	146.13808	0.942261	-15.0	1.0	0.0	0.7	0.0	419.251	265.4133	0.0	265.4133	19	118.67691
mcp1k	18255	1	62613	0	17.107	8.334	18	1271432	0	nu-candidate	13	1	1	1	0	1.041	279.7	4	182.27835	103.175156	0.0053276075	-4.122855	-15.0	1.0	1.0	0.1973003	0.0	805.35895	2.5201247	0.0	2.5201247	2	1.6634334
mcp1k	18255	1	62721	0	11.775	5.060	12	1179664	0	nu-candidate	12	1	1	1	0	0.604	5.2	11	50.21597	15.5118885	137.47949	-0.8366698	-15.0	1.0	0.0	0.7	0.0	87.71954	0.4800408	0.0	0.4800408	1	15.424477
mcp1k	18255	1	62825	0	7.918	0.979	9	376628	0	no-beam-flash	10	0	0	0	0																		
mcp1k	18255	1	62943	0	6.786	1.610	8	475628	0	cosmic-tagged	19	1	1	0	0																		
mcp1k	18255	1	62979	0	7.992	1.197	9	406016	0	cosmic-tagged	10	1	1	0	0																		
mcp1k	18255	1	63097	0	7.971	1.047	9	381540	0	nu-candidate	12	1	1	0	0																		
